image,true_label,pred_label,fake_confidence
167_f4.jpg,0,1,0.628596305847168
168_f2.jpg,0,0,0.469663143157959
169_f3.jpg,0,0,0.42530137300491333
174_f1.jpg,0,1,0.8220099210739136
174_f3.jpg,0,1,0.8122272491455078
175_f1.jpg,0,1,0.6905996203422546
177_f0.jpg,0,0,0.23791944980621338
177_f3.jpg,0,0,0.4447776973247528
179_f0.jpg,0,1,0.7604689002037048
179_f3.jpg,0,1,0.5605626106262207
182_f2.jpg,0,1,0.7639158964157104
182_f3.jpg,0,1,0.7776797413825989
183_f1.jpg,0,1,0.7921316027641296
187_f3.jpg,0,0,0.44059324264526367
188_f4.jpg,0,1,0.6403160691261292
189_f0.jpg,0,0,0.4259689450263977
189_f2.jpg,0,0,0.4498049318790436
196_f2.jpg,0,1,0.7568111419677734
198_f1.jpg,0,1,0.5153217315673828
204_f0.jpg,0,1,0.754771888256073
204_f2.jpg,0,1,0.584274411201477
206_f0.jpg,0,1,0.7449131011962891
208_f2.jpg,0,0,0.3796801269054413
208_f4.jpg,0,1,0.6501129269599915
210_f1.jpg,0,0,0.31379732489585876
214_f1.jpg,0,0,0.29977789521217346
214_f2.jpg,0,0,0.21076716482639313
216_f3.jpg,0,0,0.22812706232070923
217_f0.jpg,0,1,0.561686098575592
220_f0.jpg,0,1,0.5632196664810181
226_f3.jpg,0,1,0.7165370583534241
228_f3.jpg,0,1,0.5199927687644958
229_f3.jpg,0,1,0.690514087677002
234_f0.jpg,0,0,0.23146888613700867
241_f2.jpg,0,1,0.7525816559791565
241_f3.jpg,0,1,0.6959225535392761
242_f3.jpg,0,0,0.36392900347709656
244_f1.jpg,0,1,0.6357564330101013
250_f2.jpg,0,0,0.4920625388622284
253_f1.jpg,0,1,0.5754061341285706
253_f3.jpg,0,1,0.5578113198280334
254_f3.jpg,0,0,0.35503149032592773
257_f4.jpg,0,1,0.7472851872444153
258_f2.jpg,0,1,0.7070823907852173
259_f0.jpg,0,1,0.7235828042030334
260_f4.jpg,0,1,0.8300774097442627
261_f2.jpg,0,1,0.6571104526519775
262_f0.jpg,0,1,0.5409560203552246
264_f3.jpg,0,0,0.45128437876701355
266_f1.jpg,0,0,0.3259909451007843
266_f2.jpg,0,0,0.4106981158256531
267_f3.jpg,0,1,0.5065293312072754
269_f3.jpg,0,1,0.6604031920433044
270_f2.jpg,0,0,0.38327300548553467
272_f2.jpg,0,0,0.2819315791130066
278_f0.jpg,0,1,0.5837224721908569
280_f1.jpg,0,1,0.7193981409072876
285_f0.jpg,0,1,0.7907737493515015
288_f0.jpg,0,0,0.3660103380680084
290_f0.jpg,0,0,0.3529057204723358
292_f2.jpg,0,0,0.23419742286205292
292_f3.jpg,0,0,0.4172585904598236
293_f4.jpg,0,1,0.5838048458099365
300_f3.jpg,0,1,0.6325629353523254
304_f2.jpg,0,1,0.7793413996696472
311_f0.jpg,0,0,0.28075796365737915
311_f2.jpg,0,0,0.28431254625320435
311_f3.jpg,0,0,0.3022516667842865
311_f4.jpg,0,0,0.3205166757106781
313_f4.jpg,0,1,0.5060508251190186
314_f1.jpg,0,0,0.44985508918762207
315_f0.jpg,0,1,0.5250969529151917
316_f2.jpg,0,1,0.5688441395759583
318_f2.jpg,0,0,0.2837408781051636
322_f4.jpg,0,0,0.49856340885162354
325_f3.jpg,0,1,0.7774519920349121
325_f4.jpg,0,1,0.5763997435569763
326_f1.jpg,0,1,0.6026948094367981
326_f4.jpg,0,0,0.44508033990859985
329_f2.jpg,0,1,0.6970654726028442
333_f2.jpg,0,0,0.47457849979400635
334_f3.jpg,0,1,0.5463392734527588
343_f1.jpg,0,1,0.7804033160209656
344_f0.jpg,0,1,0.6633569002151489
344_f1.jpg,0,1,0.5237069129943848
345_f0.jpg,0,0,0.4775649905204773
345_f3.jpg,0,0,0.4634471833705902
347_f0.jpg,0,1,0.6250683069229126
348_f1.jpg,0,1,0.7181145548820496
349_f1.jpg,0,0,0.30873826146125793
350_f0.jpg,0,0,0.2843250632286072
350_f1.jpg,0,0,0.4682597517967224
351_f0.jpg,0,0,0.36653658747673035
352_f3.jpg,0,1,0.5830310583114624
356_f3.jpg,0,1,0.5694254040718079
358_f1.jpg,0,0,0.1622520089149475
358_f2.jpg,0,0,0.16180825233459473
359_f1.jpg,0,1,0.5446022748947144
359_f4.jpg,0,1,0.5517772436141968
360_f4.jpg,0,1,0.7520385384559631
361_f0.jpg,0,0,0.41459161043167114
364_f2.jpg,0,1,0.5571077466011047
365_f1.jpg,0,1,0.5306983590126038
365_f3.jpg,0,0,0.4530279040336609
368_f0.jpg,0,0,0.2684210538864136
372_f4.jpg,0,1,0.8568231463432312
373_f1.jpg,0,1,0.6880815029144287
375_f0.jpg,0,1,0.9195461869239807
375_f1.jpg,0,1,0.8892903327941895
377_f0.jpg,0,0,0.48959168791770935
381_f0.jpg,0,0,0.21433000266551971
381_f2.jpg,0,0,0.4502338171005249
384_f4.jpg,0,1,0.7854146957397461
385_f1.jpg,0,0,0.24472588300704956
387_f1.jpg,0,1,0.6074480414390564
387_f4.jpg,0,1,0.6931552886962891
389_f4.jpg,0,0,0.1518993079662323
391_f0.jpg,0,1,0.6349872350692749
392_f1.jpg,0,1,0.7187179327011108
394_f3.jpg,0,0,0.3080773651599884
398_f0.jpg,0,1,0.6706095337867737
399_f3.jpg,0,0,0.3425625264644623
400_f1.jpg,0,0,0.415966272354126
401_f0.jpg,0,1,0.8193103075027466
401_f1.jpg,0,1,0.9155299067497253
403_f1.jpg,0,1,0.7963906526565552
404_f0.jpg,0,0,0.4692966341972351
406_f0.jpg,0,1,0.8067215085029602
406_f2.jpg,0,1,0.7197453379631042
407_f1.jpg,0,0,0.3779774606227875
408_f4.jpg,0,1,0.6064898371696472
409_f1.jpg,0,1,0.6052331924438477
411_f2.jpg,0,1,0.7973794937133789
411_f4.jpg,0,1,0.6015959978103638
417_f1.jpg,0,0,0.49280762672424316
427_f1.jpg,0,1,0.929861307144165
427_f4.jpg,0,1,0.9065119624137878
429_f0.jpg,0,1,0.6566669940948486
430_f2.jpg,0,1,0.5741631388664246
431_f2.jpg,0,1,0.5902498364448547
432_f2.jpg,0,1,0.5688179731369019
433_f1.jpg,0,0,0.34464550018310547
433_f4.jpg,0,0,0.2688487470149994
434_f1.jpg,0,1,0.5846999883651733
434_f2.jpg,0,1,0.6463326811790466
434_f4.jpg,0,0,0.49832144379615784
435_f0.jpg,0,1,0.5795044898986816
437_f0.jpg,0,0,0.45582887530326843
437_f2.jpg,0,1,0.5894914269447327
438_f3.jpg,0,1,0.7544679641723633
442_f1.jpg,0,1,0.8104341626167297
446_f1.jpg,0,1,0.5711004734039307
450_f3.jpg,0,1,0.7227708101272583
453_f1.jpg,0,1,0.8690873980522156
455_f1.jpg,0,1,0.6963674426078796
455_f2.jpg,0,1,0.5635021924972534
455_f3.jpg,0,1,0.5105816125869751
456_f1.jpg,0,1,0.7146898508071899
456_f2.jpg,0,1,0.608802318572998
457_f1.jpg,0,1,0.5091835260391235
461_f3.jpg,0,0,0.3789859116077423
464_f4.jpg,0,1,0.6180397272109985
466_f4.jpg,0,0,0.1872822791337967
467_f1.jpg,0,1,0.7654356360435486
470_f0.jpg,0,0,0.3289875388145447
474_f0.jpg,0,1,0.642568826675415
480_f1.jpg,0,0,0.29857009649276733
480_f4.jpg,0,0,0.4165351688861847
484_f2.jpg,0,1,0.7986302971839905
486_f0.jpg,0,1,0.6176896095275879
488_f4.jpg,0,0,0.4087083339691162
490_f2.jpg,0,0,0.29666221141815186
491_f2.jpg,0,1,0.9530561566352844
492_f0.jpg,0,1,0.8375855088233948
493_f0.jpg,0,1,0.6799750924110413
495_f3.jpg,0,0,0.48316577076911926
497_f4.jpg,0,0,0.46600884199142456
500_f0.jpg,0,1,0.6843405365943909
503_f4.jpg,0,0,0.3629308044910431
505_f0.jpg,0,1,0.5916880965232849
506_f3.jpg,0,0,0.07791073620319366
508_f2.jpg,0,0,0.3044281005859375
510_f3.jpg,0,1,0.6565179228782654
513_f4.jpg,0,0,0.2887282967567444
514_f1.jpg,0,1,0.8976114392280579
514_f3.jpg,0,1,0.7100638151168823
515_f2.jpg,0,1,0.5288373827934265
516_f4.jpg,0,0,0.3370632827281952
518_f0.jpg,0,1,0.612997829914093
518_f1.jpg,0,1,0.5518105030059814
527_f4.jpg,0,0,0.33056187629699707
531_f0.jpg,0,1,0.5109232068061829
531_f1.jpg,0,0,0.2845121920108795
534_f2.jpg,0,0,0.4730599820613861
537_f4.jpg,0,0,0.3314909040927887
540_f4.jpg,0,0,0.4897318184375763
541_f1.jpg,0,0,0.3723186254501343
542_f2.jpg,0,0,0.40976276993751526
544_f1.jpg,0,1,0.7568849325180054
546_f2.jpg,0,1,0.55137038230896
549_f0.jpg,0,0,0.3096926212310791
551_f2.jpg,0,1,0.5202085971832275
553_f4.jpg,0,1,0.5238257050514221
555_f4.jpg,0,1,0.5938791632652283
557_f1.jpg,0,0,0.2575003206729889
557_f2.jpg,0,0,0.33294373750686646
561_f3.jpg,0,1,0.9162724614143372
563_f2.jpg,0,0,0.16727565228939056
566_f1.jpg,0,0,0.44150078296661377
571_f4.jpg,0,0,0.4826330542564392
572_f4.jpg,0,1,0.5646746158599854
575_f1.jpg,0,1,0.7447448372840881
579_f2.jpg,0,1,0.5575980544090271
580_f2.jpg,0,1,0.5871575474739075
582_f0.jpg,0,1,0.7883238792419434
586_f1.jpg,0,1,0.555670440196991
588_f0.jpg,0,1,0.8169142603874207
592_f2.jpg,0,1,0.6849128603935242
593_f0.jpg,0,0,0.38931161165237427
594_f3.jpg,0,0,0.40821170806884766
596_f3.jpg,0,0,0.22856725752353668
597_f2.jpg,0,1,0.5315401554107666
597_f3.jpg,0,1,0.5671087503433228
604_f4.jpg,0,0,0.47111982107162476
605_f2.jpg,0,1,0.5173323154449463
606_f2.jpg,0,1,0.7786768674850464
611_f4.jpg,0,0,0.2013198882341385
612_f3.jpg,0,1,0.6373581886291504
620_f0.jpg,0,0,0.41023164987564087
620_f4.jpg,0,0,0.49646231532096863
621_f0.jpg,0,1,0.5466223955154419
621_f3.jpg,0,1,0.5455532073974609
622_f2.jpg,0,0,0.4887791574001312
622_f3.jpg,0,1,0.6068865656852722
625_f1.jpg,0,1,0.7211869359016418
626_f3.jpg,0,0,0.48559409379959106
629_f0.jpg,0,1,0.8163945078849792
630_f2.jpg,0,1,0.5293119549751282
631_f0.jpg,0,1,0.5895860195159912
639_f3.jpg,0,0,0.39739206433296204
648_f1.jpg,0,0,0.23792104423046112
648_f2.jpg,0,0,0.24491772055625916
652_f4.jpg,0,0,0.4184363782405853
653_f3.jpg,0,1,0.69852215051651
654_f1.jpg,0,1,0.787899374961853
654_f3.jpg,0,1,0.7802784442901611
654_f4.jpg,0,1,0.7743707895278931
657_f0.jpg,0,0,0.40770572423934937
657_f1.jpg,0,1,0.6160737872123718
659_f1.jpg,0,1,0.6638144850730896
659_f3.jpg,0,1,0.6371545791625977
661_f2.jpg,0,1,0.6738590598106384
665_f1.jpg,0,0,0.18432526290416718
665_f4.jpg,0,0,0.1458914875984192
666_f4.jpg,0,1,0.6907684803009033
669_f0.jpg,0,0,0.34847456216812134
673_f2.jpg,0,1,0.6476383209228516
674_f2.jpg,0,1,0.8565646409988403
675_f2.jpg,0,1,0.8964052796363831
679_f0.jpg,0,1,0.8446956276893616
686_f4.jpg,0,0,0.18467110395431519
687_f1.jpg,0,0,0.1583249866962433
688_f4.jpg,0,1,0.6654588580131531
691_f1.jpg,0,1,0.7725609540939331
691_f3.jpg,0,1,0.7167103886604309
692_f2.jpg,0,0,0.45785582065582275
693_f0.jpg,0,1,0.5317913889884949
693_f1.jpg,0,1,0.653605043888092
693_f4.jpg,0,0,0.41250079870224
696_f2.jpg,0,1,0.5533506274223328
700_f3.jpg,0,0,0.47433364391326904
701_f4.jpg,0,1,0.5905213356018066
704_f0.jpg,0,0,0.31152957677841187
704_f1.jpg,0,0,0.35978421568870544
706_f1.jpg,0,1,0.7328137159347534
706_f3.jpg,0,1,0.7488428354263306
711_f4.jpg,0,0,0.42608651518821716
712_f1.jpg,0,0,0.24274052679538727
714_f2.jpg,0,0,0.43290233612060547
714_f4.jpg,0,0,0.44590047001838684
717_f3.jpg,0,0,0.46156132221221924
717_f4.jpg,0,0,0.3399116098880768
723_f4.jpg,0,1,0.7510641813278198
724_f2.jpg,0,0,0.3804801404476166
726_f0.jpg,0,0,0.16938619315624237
735_f0.jpg,0,1,0.511078417301178
735_f4.jpg,0,1,0.59597247838974
739_f3.jpg,0,0,0.20254197716712952
742_f4.jpg,0,0,0.4692188501358032
743_f1.jpg,0,1,0.5027608275413513
745_f2.jpg,0,1,0.6915647387504578
746_f0.jpg,0,0,0.4860432744026184
749_f0.jpg,0,0,0.44177746772766113
750_f4.jpg,0,1,0.650835394859314
751_f3.jpg,0,0,0.44636762142181396
752_f3.jpg,0,1,0.6877086758613586
754_f0.jpg,0,1,0.7913270592689514
757_f1.jpg,0,1,0.8525076508522034
757_f4.jpg,0,1,0.8261288404464722
761_f4.jpg,0,1,0.7982356548309326
765_f0.jpg,0,1,0.8118571043014526
766_f4.jpg,0,0,0.3170931935310364
771_f0.jpg,0,1,0.528676450252533
774_f2.jpg,0,0,0.40442585945129395
774_f4.jpg,0,1,0.5424668192863464
775_f1.jpg,0,0,0.48816847801208496
778_f2.jpg,0,0,0.30195561051368713
778_f3.jpg,0,1,0.6295690536499023
781_f0.jpg,0,0,0.3734283745288849
788_f3.jpg,0,1,0.5009893178939819
795_f1.jpg,0,0,0.19986183941364288
795_f3.jpg,0,0,0.2025005966424942
796_f1.jpg,0,0,0.459225594997406
797_f1.jpg,0,1,0.7166364789009094
800_f2.jpg,0,1,0.7972671389579773
808_f2.jpg,0,0,0.48235899209976196
809_f4.jpg,0,1,0.7268968820571899
817_f4.jpg,0,0,0.4340082108974457
820_f0.jpg,0,0,0.3173581659793854
823_f4.jpg,0,1,0.7012751698493958
827_f4.jpg,0,0,0.4136107861995697
828_f0.jpg,0,0,0.24000492691993713
828_f4.jpg,0,0,0.46395447850227356
830_f4.jpg,0,1,0.7129256129264832
831_f3.jpg,0,0,0.1820204257965088
832_f0.jpg,0,0,0.4877302050590515
834_f3.jpg,0,0,0.43821191787719727
834_f4.jpg,0,1,0.661116898059845
837_f2.jpg,0,0,0.2848799228668213
837_f4.jpg,0,0,0.4003092050552368
842_f1.jpg,0,0,0.3091065585613251
844_f2.jpg,0,0,0.45812544226646423
847_f4.jpg,0,1,0.632113516330719
848_f3.jpg,0,0,0.3011820912361145
851_f4.jpg,0,1,0.5601699948310852
856_f2.jpg,0,0,0.4428691864013672
864_f2.jpg,0,1,0.5157387256622314
866_f3.jpg,0,1,0.7534337639808655
866_f4.jpg,0,1,0.8392162322998047
868_f4.jpg,0,0,0.14711052179336548
870_f0.jpg,0,1,0.8251093029975891
872_f3.jpg,0,0,0.3104526102542877
875_f0.jpg,0,1,0.7187291383743286
878_f2.jpg,0,1,0.533378541469574
878_f3.jpg,0,1,0.6562381982803345
879_f3.jpg,0,0,0.18933285772800446
880_f4.jpg,0,0,0.4569642245769501
882_f0.jpg,0,0,0.35999712347984314
883_f0.jpg,0,1,0.5092694163322449
883_f2.jpg,0,0,0.49418318271636963
883_f3.jpg,0,0,0.4386928081512451
885_f3.jpg,0,1,0.769720196723938
888_f1.jpg,0,0,0.4033057391643524
890_f0.jpg,0,0,0.4116145968437195
892_f4.jpg,0,1,0.6641231179237366
893_f2.jpg,0,1,0.8245893120765686
893_f4.jpg,0,1,0.6414676308631897
897_f3.jpg,0,1,0.5453372001647949
900_f3.jpg,0,1,0.6161217093467712
901_f3.jpg,0,1,0.7761072516441345
903_f4.jpg,0,0,0.4164714217185974
904_f2.jpg,0,1,0.5398021936416626
905_f1.jpg,0,1,0.8961628079414368
906_f2.jpg,0,1,0.6405360102653503
907_f2.jpg,0,0,0.252405047416687
908_f1.jpg,0,0,0.4978015422821045
908_f3.jpg,0,1,0.5133683085441589
910_f2.jpg,0,1,0.6022520661354065
912_f2.jpg,0,1,0.6666130423545837
917_f1.jpg,0,1,0.5150654315948486
918_f4.jpg,0,1,0.5544407963752747
919_f2.jpg,0,1,0.5398268699645996
919_f3.jpg,0,1,0.5266085863113403
922_f2.jpg,0,1,0.5829924941062927
926_f0.jpg,0,0,0.3493102490901947
929_f1.jpg,0,1,0.5522063970565796
929_f2.jpg,0,1,0.6014480590820312
933_f1.jpg,0,0,0.3434162139892578
935_f2.jpg,0,1,0.8216543793678284
944_f0.jpg,0,1,0.7089828252792358
945_f4.jpg,0,1,0.8383623957633972
946_f0.jpg,0,1,0.8035700917243958
948_f3.jpg,0,1,0.5245697498321533
950_f3.jpg,0,0,0.32724374532699585
956_f0.jpg,0,0,0.2904950678348541
956_f3.jpg,0,0,0.361423522233963
957_f3.jpg,0,0,0.33796069025993347
959_f4.jpg,0,1,0.5049362182617188
963_f1.jpg,0,0,0.48557522892951965
965_f1.jpg,0,0,0.06191151589155197
965_f2.jpg,0,0,0.06806250661611557
967_f2.jpg,0,0,0.23389486968517303
969_f2.jpg,0,1,0.5879465341567993
969_f4.jpg,0,1,0.5522031188011169
970_f4.jpg,0,1,0.5503296852111816
972_f1.jpg,0,0,0.47798001766204834
974_f2.jpg,0,0,0.3805306851863861
975_f1.jpg,0,1,0.5647668242454529
977_f0.jpg,0,1,0.5923797488212585
982_f0.jpg,0,1,0.5131630301475525
985_f1.jpg,0,0,0.13910329341888428
986_f1.jpg,0,0,0.19454523921012878
989_f0.jpg,0,1,0.7062220573425293
990_f1.jpg,0,1,0.7708643078804016
990_f4.jpg,0,1,0.8320310115814209
991_f2.jpg,0,0,0.28927502036094666
993_f2.jpg,0,1,0.7636980414390564
997_f4.jpg,0,0,0.42632532119750977
998_f4.jpg,0,0,0.4507310688495636
000_003_f2.jpg,1,0,0.4783260226249695
001_870_f4.jpg,1,1,0.5686998963356018
007_132_f4.jpg,1,1,0.6242392063140869
008_990_f1.jpg,1,1,0.5174189805984497
008_990_f3.jpg,1,1,0.653032660484314
008_990_f4.jpg,1,1,0.7290915846824646
009_027_f1.jpg,1,1,0.644641101360321
009_027_f3.jpg,1,1,0.650648295879364
010_005_f4.jpg,1,1,0.8919954299926758
011_805_f3.jpg,1,1,0.6292241811752319
012_026_f0.jpg,1,1,0.6540393233299255
014_790_f2.jpg,1,1,0.6162669062614441
017_803_f1.jpg,1,1,0.8784949779510498
017_803_f2.jpg,1,1,0.850799560546875
018_019_f1.jpg,1,1,0.7383344173431396
025_067_f0.jpg,1,1,0.7188626527786255
027_009_f0.jpg,1,1,0.5498411655426025
027_009_f3.jpg,1,1,0.6634169816970825
030_193_f2.jpg,1,0,0.2555588185787201
036_035_f3.jpg,1,1,0.5832537412643433
038_125_f4.jpg,1,1,0.7709578275680542
040_997_f2.jpg,1,0,0.3352915346622467
050_059_f2.jpg,1,0,0.38132068514823914
051_332_f0.jpg,1,1,0.5365117192268372
055_147_f0.jpg,1,1,0.8006176352500916
059_050_f0.jpg,1,1,0.5298259854316711
060_088_f0.jpg,1,1,0.6990935206413269
061_080_f4.jpg,1,1,0.6367308497428894
062_066_f0.jpg,1,1,0.7948029637336731
063_041_f4.jpg,1,1,0.6942140460014343
064_991_f1.jpg,1,0,0.4585726857185364
065_089_f1.jpg,1,1,0.5014799237251282
065_089_f2.jpg,1,1,0.575667142868042
066_062_f1.jpg,1,0,0.44866126775741577
068_028_f2.jpg,1,0,0.46270278096199036
070_057_f0.jpg,1,1,0.7149406671524048
070_057_f3.jpg,1,1,0.7139109373092651
071_054_f0.jpg,1,1,0.5142370462417603
071_054_f4.jpg,1,0,0.4035894572734833
074_825_f2.jpg,1,0,0.23701079189777374
076_079_f0.jpg,1,0,0.48759451508522034
083_213_f1.jpg,1,1,0.6350439786911011
085_124_f1.jpg,1,1,0.5352835655212402
088_060_f4.jpg,1,0,0.4607647657394409
089_065_f0.jpg,1,0,0.33688148856163025
091_116_f3.jpg,1,1,0.5938153862953186
094_111_f0.jpg,1,1,0.7881672382354736
102_114_f4.jpg,1,1,0.5163337588310242
103_082_f3.jpg,1,1,0.5455072522163391
104_126_f4.jpg,1,1,0.6986050605773926
107_109_f1.jpg,1,1,0.6425252556800842
110_043_f1.jpg,1,1,0.7570945024490356
111_094_f3.jpg,1,1,0.672906756401062
112_892_f2.jpg,1,0,0.32929742336273193
112_892_f3.jpg,1,0,0.47432997822761536
114_102_f1.jpg,1,1,0.6018794178962708
115_939_f2.jpg,1,1,0.7288015484809875
118_120_f0.jpg,1,0,0.43253764510154724
118_120_f4.jpg,1,0,0.3243989944458008
119_123_f2.jpg,1,1,0.8243235349655151
119_123_f4.jpg,1,1,0.822329044342041
120_118_f0.jpg,1,1,0.8800880908966064
123_119_f2.jpg,1,1,0.8599110841751099
125_038_f1.jpg,1,1,0.6165217161178589
126_104_f1.jpg,1,0,0.36524513363838196
127_129_f2.jpg,1,0,0.37843945622444153
131_518_f0.jpg,1,0,0.22198456525802612
134_192_f1.jpg,1,1,0.5150036811828613
134_192_f4.jpg,1,1,0.5185144543647766
137_165_f1.jpg,1,0,0.3282286822795868
139_130_f2.jpg,1,1,0.7421755194664001
140_143_f2.jpg,1,0,0.407192200422287
141_161_f3.jpg,1,1,0.648590624332428
142_138_f1.jpg,1,1,0.7299819588661194
143_140_f1.jpg,1,1,0.5576858520507812
144_122_f2.jpg,1,1,0.6719192266464233
147_055_f3.jpg,1,1,0.8103857636451721
148_133_f1.jpg,1,1,0.7704102396965027
149_152_f1.jpg,1,0,0.3862914741039276
150_153_f3.jpg,1,1,0.5456849932670593
152_149_f3.jpg,1,0,0.40047675371170044
157_245_f1.jpg,1,1,0.6258805394172668
157_245_f3.jpg,1,1,0.6040111780166626
160_928_f0.jpg,1,0,0.1834670752286911
160_928_f4.jpg,1,0,0.275619238615036
163_031_f4.jpg,1,1,0.7780357003211975
164_216_f1.jpg,1,1,0.5986499786376953
169_227_f0.jpg,1,0,0.37426620721817017
170_186_f1.jpg,1,1,0.8978601098060608
173_171_f4.jpg,1,1,0.7355560660362244
174_964_f3.jpg,1,1,0.7751028537750244
177_211_f4.jpg,1,0,0.44713127613067627
178_598_f1.jpg,1,1,0.9067881107330322
185_276_f3.jpg,1,1,0.6778731942176819
187_234_f3.jpg,1,1,0.5040218234062195
187_234_f4.jpg,1,1,0.6406797170639038
192_134_f2.jpg,1,0,0.4802001714706421
193_030_f0.jpg,1,1,0.7218587398529053
193_030_f4.jpg,1,1,0.9397015571594238
195_442_f0.jpg,1,0,0.14540986716747284
201_203_f4.jpg,1,0,0.16109198331832886
209_016_f2.jpg,1,0,0.2919444143772125
210_241_f0.jpg,1,0,0.175194650888443
213_083_f0.jpg,1,1,0.6043018698692322
213_083_f2.jpg,1,1,0.6843694448471069
216_164_f3.jpg,1,0,0.19732816517353058
219_220_f1.jpg,1,0,0.4533802568912506
220_219_f0.jpg,1,1,0.5914490222930908
220_219_f3.jpg,1,0,0.4041966497898102
223_586_f2.jpg,1,0,0.4663054943084717
226_491_f1.jpg,1,1,0.7919474244117737
227_169_f3.jpg,1,1,0.5615732073783875
229_247_f1.jpg,1,1,0.8376184701919556
229_247_f4.jpg,1,1,0.7111374139785767
231_663_f3.jpg,1,1,0.5655052661895752
233_995_f1.jpg,1,1,0.6580720543861389
233_995_f4.jpg,1,1,0.6249505877494812
236_237_f0.jpg,1,1,0.6081157922744751
238_282_f0.jpg,1,1,0.7739894390106201
239_218_f2.jpg,1,1,0.6469969749450684
240_290_f3.jpg,1,1,0.739642858505249
243_156_f2.jpg,1,0,0.29421499371528625
245_157_f0.jpg,1,1,0.6430946588516235
246_258_f0.jpg,1,1,0.5674904584884644
249_280_f3.jpg,1,0,0.4223891794681549
